Art,Collectible,Games,Metaverse,Other,Utility
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,1,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
8,0,0,0,0,0
30,0,8,0,0,0
5,0,0,0,0,0
1,12,0,0,0,0
67,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
8,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
11,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
97,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
30,0,11,0,0,0
44,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
4,1,0,0,0,0
4,0,0,0,0,0
2,0,0,0,0,0
2,0,0,2,0,0
4,0,0,0,0,0
2,0,0,0,0,0
10,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
14,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,11,0,0
0,0,0,35,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,13,0,0
0,0,0,6,0,0
0,0,0,13,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,12,0,0
0,0,0,2,0,0
0,0,25,13,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,5,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,2,0,53,0,0
0,0,0,8,0,0
0,0,0,5,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,12,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,5,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,7,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,1,14,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,16,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,14,0,0
0,0,0,15,0,0
0,1,3,2,0,0
0,0,13,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,8,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,2,3,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,18,0,0
0,0,0,1,0,0
0,0,0,7,0,0
0,0,0,2,0,0
0,0,0,3,13,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,1,5,12,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,4,0,0
0,0,0,12,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,7,0,0
0,0,0,15,0,0
2,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,3,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,24,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,10,0,0
0,0,0,8,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,3,6,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,1,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,15,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,33,0,0
0,0,0,1,0,0
0,0,0,10,0,0
