Art,Collectible,Games,Metaverse,Other,Utility
11,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
2,0,0,0,0,0
10,0,0,0,0,0
1,0,0,0,0,0
25,0,0,0,0,0
94,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
33,16,1,0,28,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
75,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
89,0,0,0,0,0
2,0,0,0,0,0
16,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
11,0,0,0,0,0
10,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
45,0,0,0,0,0
2,0,0,0,0,0
27,0,0,0,1,0
11,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
18,0,0,0,0,0
1,0,0,0,0,0
9,6,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
50,0,0,0,1,0
15,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,1,0
1,1,0,0,0,0
23,0,0,0,0,0
224,0,0,0,0,0
41,0,1,0,0,0
141,9,2,0,19,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
9,0,0,0,0,0
1,0,0,0,0,0
16,0,0,0,0,0
1,0,0,0,0,0
197,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
19,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
27,0,0,0,0,0
3,0,0,1,8,0
1,0,0,0,0,0
107,0,0,0,0,0
54,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
1,6,0,0,0,0
1,0,0,0,0,0
1,0,10,6,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,5,0,1,1,0
1,0,0,0,0,0
1,0,0,14,0,0
22,1,0,7,0,0
0,0,0,1,0,0
1,0,0,2,0,0
0,0,0,1,0,0
0,0,0,37,0,0
4,1,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,1,1,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,6,1,0
0,0,0,1,0,0
1,0,3,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,9,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,5,1,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,24,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,18,0,0
0,0,0,3,0,0
0,0,0,2,0,0
1,1,0,2,0,0
0,0,0,30,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,58,0,0
0,0,0,3,0,0
0,2,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,14,0,0
0,0,0,4,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,1,0,8,0,0
0,0,0,1,10,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,8,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,12,0,0
1,0,3,31,4,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,27,0,0
0,0,0,2,0,0
0,0,0,4,0,0
0,0,0,8,0,0
0,0,0,2,0,0
1,0,0,1,0,0
0,0,0,1,0,0
0,0,0,15,60,0
1,0,0,2,0,0
0,0,0,4,0,0
0,0,0,7,0,0
1,0,0,1,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
1,0,0,20,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,5,0,0
0,0,0,8,0,0
14,0,0,10,3,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,7,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,8,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,3,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
2,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,1,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,2,2,0,0
0,0,0,1,0,0
0,0,0,9,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,3,0,0
1,0,0,2,0,0
0,0,0,1,0,0
4,0,0,7,0,0
5,0,0,1,4,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,1,0,6,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
2,0,0,5,0,0
0,0,0,28,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,2,0,0
2,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
2,1,1,1,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,2,0,0
1,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
3,1,0,1,0,0
0,0,0,1,0,0
3,1,0,4,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
5,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
3,0,0,1,0,0
0,0,0,9,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
30,0,0,0,1,0
5,0,0,0,3,0
8,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
11,0,0,0,0,0
18,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1,0
1,1,0,0,1,0
1,0,0,0,0,0
17,0,0,0,9,0
3,0,0,0,0,0
6,1,0,0,0,0
8,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
7,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
5,0,0,0,0,0
2,1,0,0,0,0
2,0,0,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
1,0,0,2,0,0
2,0,0,0,0,0
1,0,0,0,0,0
7,0,0,3,0,0
8,120,0,0,0,0
38,1,0,0,0,0
9,0,0,0,0,0
0,1,0,0,0,0
0,0,4,0,0,0
1,11,1,0,0,0
8,0,0,0,0,0
43,1,0,0,1,0
0,0,72,0,0,0
2,0,111,0,0,0
206,0,208,0,0,0
2,0,0,0,0,0
13,0,0,0,21,0
16,11,0,0,1,0
0,2,0,0,0,0
0,0,8,0,0,0
0,5,583,0,0,0
0,0,0,1,0,0
0,0,0,0,87,0
0,6,0,0,0,0
0,0,3,0,0,0
0,1,0,0,0,0
0,6,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,69,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,4,0,0,0,0
0,6,0,0,0,0
0,5,0,0,0,0
10,0,0,0,0,0
4,0,0,0,0,0
0,0,36,0,0,0
0,0,176,0,0,0
1,0,0,0,70,0
0,0,1,0,0,0
24,23,0,0,0,0
6,0,0,0,0,0
0,1,0,0,0,0
5,0,308,0,0,0
0,5,1,0,0,0
1,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,572,0
1,0,0,0,0,0
0,5,0,0,0,0
0,154,0,0,0,0
0,12,0,0,0,0
0,1,0,0,0,0
0,3,0,0,0,0
0,20,0,0,0,0
0,64,0,0,0,0
0,33,0,0,0,0
0,3,0,0,0,0
14,0,0,0,1,0
11,0,0,0,0,0
0,0,15,0,0,0
1,20,0,0,1,0
1,0,0,0,0,0
429,0,0,0,0,0
0,0,10,0,0,0
0,0,219,0,0,0
1,0,55,0,0,0
8,0,0,0,0,0
3,0,0,0,0,0
9,0,0,0,0,0
0,1,0,0,0,0
2,0,0,0,0,0
1,0,0,0,1,0
54,0,0,0,0,0
9,0,0,0,0,0
4,0,0,0,0,0
18,0,0,0,0,0
84,0,0,0,0,0
0,0,0,41,0,0
17,0,0,0,0,0
5,0,0,0,0,0
0,0,0,0,48,0
0,7,0,0,0,0
17,0,0,10,0,0
0,2,0,0,0,0
10,4,0,0,0,0
0,0,10,0,0,0
0,6,0,0,0,0
0,2,0,0,0,0
0,68,0,0,0,0
0,172,0,0,0,0
0,16,0,0,0,0
0,7,0,0,0,0
0,2,0,0,0,0
0,9,0,0,0,0
0,8,0,0,0,0
0,2,0,0,0,0
2,1,0,0,0,0
10,0,0,0,0,0
734,0,0,0,0,0
0,14,0,0,0,0
5,0,0,0,0,0
12,2,0,0,0,0
0,1027,0,0,0,0
0,2,0,0,0,0
0,8,0,0,0,0
10,0,0,0,2,0
0,2,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,14
3,9,1,0,8,0
0,0,4,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
0,0,0,17,0,0
0,0,1,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
9,26,0,0,0,0
0,0,3,0,0,0
0,0,0,0,26,0
0,0,1,0,0,0
20,0,11,0,0,0
4,0,0,0,0,0
0,1,108,0,0,0
5,0,0,0,0,0
0,0,0,0,3,0
0,4,0,0,0,0
0,5,0,0,0,0
0,2,0,0,0,0
0,40718,0,0,0,0
0,1,0,0,0,0
0,57,0,0,0,0
0,54,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,0,1,0,0,0
10,0,2,0,2,0
0,11,0,0,0,0
0,13,0,0,0,0
0,5,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
0,3,0,0,0,0
0,8,0,0,0,0
0,2,0,0,0,0
2,0,0,0,0,0
0,0,0,0,25,0
97,0,0,0,0,0
26,0,0,0,0,0
0,87,0,0,0,0
3,1,1,0,1,0
2,0,0,0,0,0
2,0,0,0,0,0
5,1,0,0,1,0
47,0,0,0,0,0
11,2,0,7,0,0
1,4,0,0,0,0
16,0,0,0,0,0
0,4,0,0,0,0
0,192,0,0,0,0
0,3,0,0,0,0
5,9,0,0,1,0
4,0,0,0,0,0
7,2,0,0,0,0
1,0,0,0,0,0
11,0,0,0,1,0
0,0,1,0,0,0
0,0,4,0,0,0
0,2,1,0,0,0
0,0,20,0,0,0
2,3,0,0,0,0
76,0,0,0,7,0
0,8,0,0,0,0
1,0,0,0,0,0
0,0,2,0,0,0
0,1,0,0,0,0
16,13,0,0,0,0
0,42,0,0,0,0
0,4,0,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,3,0,0,0,0
0,10,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
0,31,0,0,0,0
390,6,0,0,2,0
0,23,0,0,0,0
38,4,0,1,3,0
9,0,0,0,1,0
0,0,0,15,0,0
2,0,0,0,0,0
9,0,0,0,0,0
0,2,0,0,0,0
0,2,0,0,0,0
0,2,0,0,0,0
15,0,0,0,0,0
0,1,0,0,0,0
1,0,0,0,0,0
28,36,0,0,28,0
0,0,0,0,1,0
0,0,8,0,0,0
8,0,0,0,2,0
0,0,2,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
2,0,0,0,0,0
11,0,0,0,0,0
15,4,0,0,3,0
0,0,204,0,0,0
0,31,0,0,0,0
6,2,0,0,0,0
0,0,6,0,0,0
17,0,0,0,0,0
12,0,0,0,0,0
21,0,0,0,0,0
0,6,0,0,0,0
0,142,0,0,0,0
0,4,0,0,0,0
0,80,0,0,0,0
0,5,0,0,0,0
0,0,0,1,0,0
0,47,0,0,0,0
0,4,0,0,0,0
0,0,0,0,1,0
0,1,0,0,0,0
5,0,0,0,0,0
0,5,0,0,0,0
0,8,0,0,0,0
0,415,0,0,0,0
0,17,0,0,0,0
0,0,8,0,0,0
10,1,0,0,2,0
0,32,0,0,0,0
0,4,0,0,0,0
0,40,0,0,0,0
0,3,0,0,0,0
0,5,0,0,0,0
0,0,440,0,0,0
0,0,16,0,0,0
0,1,0,0,0,0
477,0,0,0,40,0
1,0,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,73,0,0,0,0
0,4,0,0,0,0
0,11,0,0,0,0
0,4,0,0,0,0
0,0,54,0,0,1
0,2,0,0,0,0
7,0,0,0,0,0
0,0,43,0,0,0
65,0,0,0,0,0
11,0,0,0,0,0
22,5,0,0,2,0
1,0,0,0,13,0
0,0,3,0,0,0
8,0,2,0,1,0
0,4,0,0,0,0
2,0,0,0,0,0
6,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
0,0,63,0,0,0
1,0,0,0,0,0
0,0,20,0,0,0
67,0,0,0,0,0
0,10,0,0,0,0
0,9,0,0,0,0
0,5,0,0,0,0
0,6,0,0,0,0
0,12,0,0,0,0
0,10,0,0,0,0
0,7,0,0,0,0
0,6,0,0,0,0
0,5,0,0,0,0
0,0,4,1,0,0
0,78,0,0,0,0
0,13,0,0,0,0
0,13,0,0,0,0
0,3,0,0,0,0
0,21,0,0,0,0
0,11,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,38,0
1,0,0,0,0,0
0,0,12,0,0,0
2,1,0,0,0,0
1,113,0,0,0,0
0,3,0,0,0,0
22,0,0,0,0,0
0,0,58,0,0,0
0,0,34,0,0,0
0,0,3,0,0,0
0,0,0,0,34,0
3,0,0,0,0,0
0,2,0,0,0,0
0,46,0,0,0,0
0,4,0,0,0,0
0,4,0,0,0,0
0,5,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,11,0,0,0,0
0,33,0,0,0,0
0,6,0,0,0,0
0,2,0,0,0,0
0,5,0,0,0,0
31,1,0,0,5,0
420,0,0,0,0,0
0,5,1,0,0,0
0,1,0,0,0,0
133,0,0,0,0,0
0,0,8,0,0,0
0,0,12,0,0,0
0,49,0,0,0,0
0,137,0,0,0,0
14,0,0,0,27,0
0,6,0,0,0,0
0,13,0,0,0,0
0,6,0,0,0,0
0,24,0,0,0,0
0,1,0,0,0,0
0,7,0,0,0,0
0,2,0,0,0,0
1,0,0,0,0,0
5,4,0,0,0,1
1,0,0,0,1,2
0,0,39,0,0,0
0,0,0,0,38,0
8,5,0,0,2,0
1,0,0,0,0,0
51,15,0,10,0,0
11,0,0,0,0,0
145,5,3,0,9,0
118,2,0,0,0,0
0,6,0,0,0,0
0,0,139,0,0,0
14,0,0,0,5,0
32,0,0,0,0,0
40,0,0,0,0,0
0,0,6,0,0,0
18,18,1,0,0,0
78,0,0,0,0,0
1,0,0,0,0,0
0,2,0,0,0,0
35,1,0,0,0,0
0,0,285,0,0,0
0,0,0,0,126,0
0,3,0,0,0,0
4,0,0,0,0,0
0,0,43,0,0,0
0,1,0,0,0,0
0,5,1,0,0,0
0,19,0,0,0,0
0,0,0,0,3,0
0,3,0,0,0,0
0,6,0,0,0,0
0,5,0,0,0,0
0,81,0,0,0,0
0,5,0,0,0,0
0,67,0,0,0,0
0,18,0,0,0,0
0,2,0,0,0,0
0,4,0,0,0,0
0,2,0,0,0,0
0,34,0,0,0,0
0,13,0,0,0,0
0,1,0,0,0,0
1,30,2,0,0,0
0,0,48,0,0,0
3,0,0,0,0,0
6,0,0,0,0,0
0,3,0,0,0,0
10,0,0,0,0,0
0,8,0,0,0,0
0,2,0,0,0,0
0,6,0,0,0,0
0,1,0,0,0,0
0,17,0,0,0,0
0,1,0,0,0,0
1,0,0,0,1,0
0,0,1,0,0,0
0,0,279,0,0,0
1,0,0,0,0,0
0,1,0,0,0,0
0,13,0,0,0,0
0,2,0,0,0,0
0,27,0,0,0,0
0,6,0,0,0,0
0,4,0,0,0,0
0,0,4,0,0,0
1,0,0,0,0,0
18,0,0,0,0,0
7,0,0,0,0,0
0,0,0,0,38,0
492,0,0,0,45,0
0,0,0,1,0,0
1,0,0,0,0,0
0,0,0,6,0,0
0,0,1,0,0,0
22,3,0,0,8,17
0,36,0,0,0,0
0,145,0,0,0,0
0,12,0,0,0,0
0,10,0,0,0,0
0,4,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,0,0,1,0,0
0,0,2,0,0,0
0,4,0,0,0,0
0,26,0,0,0,0
0,5,0,0,0,0
0,3,0,0,0,0
2,0,0,0,8,0
0,2,0,0,0,0
0,2,0,0,0,0
0,19,0,0,0,0
0,10,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,8,0,0,0,0
0,11,0,0,0,0
0,0,37,0,0,0
130,0,0,0,0,0
0,3,81,0,0,0
1,0,0,0,1,0
25,0,0,0,0,1
0,0,0,0,24,0
12,1,0,0,2,0
13,3,0,0,0,0
0,0,18,0,0,0
5,0,0,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
394,0,0,0,0,0
53,0,0,0,0,0
0,0,9,0,0,0
0,2,0,0,0,0
553,0,0,0,0,0
0,585,0,0,0,0
0,6,0,0,0,0
0,1,0,0,0,0
0,0,40,0,0,0
1,0,0,0,9,0
0,1,0,0,0,0
0,2,0,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
4,0,0,0,1,0
0,10,0,0,0,0
2,0,0,0,0,0
35,1,0,0,8,2
0,1,0,0,0,0
35,0,0,0,0,0
0,0,0,0,127,0
3,0,4,0,0,0
1,2,0,0,0,0
0,7,0,0,1,0
3,0,0,0,0,0
3,2,0,0,1,0
0,0,47,0,0,0
28,0,0,0,0,0
5,0,0,0,4,0
150,0,0,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
5,0,0,0,239,0
4,0,0,0,0,0
8,0,0,0,0,3
0,1,0,0,0,0
2,0,0,0,0,0
29,0,0,0,0,0
5,0,0,0,0,0
0,0,24,0,0,0
0,0,1,0,0,0
0,0,0,163,0,0
0,55,1,0,0,0
31,0,0,0,0,0
0,3,0,0,0,0
95,7,0,0,1,0
9,10,43,0,11,0
13,0,0,0,0,0
8,0,0,0,0,0
0,0,1,0,0,0
26,41,6,0,6,0
44,18,0,1,11,0
1,0,4,0,0,0
0,4,0,0,0,0
1,0,0,0,0,0
0,0,4,0,0,0
0,0,0,0,1,0
1,0,0,0,0,0
0,2,0,0,0,0
0,21,0,0,0,0
0,28,0,0,0,0
0,10,0,0,0,0
0,5,0,0,0,0
1,3,60,0,0,0
0,37,0,0,0,0
5,0,0,0,0,0
23,6,0,0,0,0
0,0,49,0,0,0
0,56,0,0,1,0
14,1,0,0,1,0
1,0,0,0,0,0
0,2,0,0,0,0
0,34,0,0,0,0
0,7,0,0,0,0
0,1,0,0,0,0
0,3,0,0,0,0
0,2,0,0,0,0
0,12,0,0,0,0
0,50,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
41,0,0,0,0,0
57,3,0,0,3,0
6,0,0,1,0,0
5,0,3,1,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,3,0
0,1,0,0,0,0
0,6,0,0,0,0
0,2,0,0,0,0
0,4,0,0,0,0
0,29,0,0,0,0
0,3,0,0,0,0
0,2,0,0,0,0
0,0,10,0,0,0
0,0,6,0,0,0
5,1,7,0,7,0
57,2,0,0,0,0
12,0,0,0,0,0
40,0,0,0,0,0
1,0,0,0,0,0
11,0,3,0,0,0
0,0,2,0,0,0
61,0,0,0,18,0
3,0,0,0,2,0
0,1,0,0,0,0
0,45,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,17,0,0,0,0
0,6,0,0,0,0
0,11,0,0,0,0
0,10,0,0,0,0
0,8,0,0,0,0
0,4,0,0,0,0
0,31,0,0,0,0
0,31,0,0,0,0
0,5,0,0,0,0
0,29,0,0,0,0
0,6,0,0,0,0
0,8,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,5,0,0,0,0
0,1,0,0,0,0
16,1,0,0,0,0
5,0,0,0,0,0
4,0,0,0,0,0
45,0,0,0,0,0
1,1,0,0,0,0
32,0,0,0,0,0
3,0,0,0,0,0
0,1,0,0,0,0
0,0,0,3,0,0
0,0,0,10,0,0
0,0,4,0,0,0
0,9,1,0,0,0
1,0,18,0,0,0
1,0,0,0,0,0
0,0,197,0,0,0
2,0,0,0,0,0
0,0,0,0,3,0
0,2,0,0,0,0
0,1,0,0,0,0
0,9,0,0,0,0
0,24,0,0,0,0
0,2,0,0,0,0
0,2,0,0,0,0
0,14,0,0,0,0
0,8,0,0,0,0
0,20,0,0,0,0
0,3,0,0,0,0
0,2,1,0,0,0
3,0,0,0,0,0
0,3,0,0,0,0
0,4,0,0,0,0
0,40,0,0,0,0
0,52,0,0,0,0
0,2,0,0,0,0
0,0,1,0,0,0
0,18,0,0,0,0
0,1,0,0,0,0
13,0,4,0,0,0
0,1,0,0,0,0
0,6,0,0,0,0
0,27,0,0,0,0
0,40,1,0,3,0
0,1,0,0,0,0
0,1,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,16,0,0,0,0
