Art,Collectible,Games,Metaverse,Other,Utility
3,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
6,3,0,0,2,0
1,1,0,0,0,0
2,0,0,0,0,0
15,0,0,0,10,0
11,0,1,0,5,0
11,1,0,0,5,0
40,0,0,0,0,0
4,0,0,0,1,0
7,0,0,0,0,0
1,0,0,0,2,0
1,0,1,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
6,1,0,0,0,0
2,0,0,0,0,0
7,1,2,0,2,0
3,0,0,0,0,0
4,0,1,0,0,0
7,0,0,0,6,0
6,0,0,0,0,0
65,0,1,0,0,0
4,0,0,0,3,0
4,0,0,0,1,0
2,0,0,0,0,0
7,0,0,0,1,0
80,44,2,2,48,0
3,0,0,0,0,0
7,0,0,0,2,0
5,0,18,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
7,1,0,0,7,0
2,0,1,0,4,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
15,5,2,0,10,0
1,0,0,0,0,0
10,0,0,0,3,0
9,0,0,0,0,0
4,0,0,0,0,0
39,3,0,0,13,0
1,0,0,0,0,0
4,0,0,0,1,0
162,0,0,0,1,0
12,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
7,0,0,0,0,0
39,0,0,0,0,0
3,0,0,0,4,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,3,1,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,4,0
3,0,0,0,0,0
2,0,0,0,1,0
1,0,0,0,0,0
12,0,0,0,0,0
5,0,0,0,0,0
2,1,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
4,0,0,0,1,0
4,0,0,0,2,0
4,0,0,0,1,0
1,0,0,0,0,0
1,0,0,0,0,0
8,0,0,0,0,0
9,0,0,1,0,0
12,0,0,0,0,0
4,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
20,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,1,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,2,0
1,0,0,0,0,0
10,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
4,0,0,3,0,0
2,1,0,0,5,1
3,0,0,0,2,0
2,0,0,0,0,0
3,0,1,0,4,0
1,0,0,0,0,0
19,0,0,0,0,0
1,0,0,0,0,0
37,2,0,0,2,1
5,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
29,0,0,0,6,0
2,0,3,0,0,0
6,0,0,0,1,0
9,1,0,0,0,0
3,0,0,0,0,0
3,0,0,0,1,0
4,0,0,0,0,0
22,2,0,1,0,0
2,0,0,0,0,0
1,0,0,0,0,0
6,1,0,0,0,0
14,0,0,0,0,0
1,0,0,0,0,0
3,0,6,0,0,0
4,1,1,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
9,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
4,0,0,2,1,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
20,0,0,0,0,0
23,0,0,0,1,0
4,0,0,0,0,0
2,0,1,0,0,0
10,0,0,0,0,0
1,0,0,0,0,0
3,1,0,0,0,0
38,4,1,0,15,0
10,0,0,0,0,0
2,0,0,0,0,0
13,3,1,2,0,0
4,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
10,4,0,0,26,0
2,0,0,0,0,0
6,2,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
15,0,0,0,0,0
13,0,0,0,9,0
2,0,0,0,0,0
2,0,0,0,0,0
8,2,0,1,8,0
7,0,0,0,0,0
5,0,0,0,0,0
8,1,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
15,0,0,0,0,0
2,0,0,0,0,0
76,8,1,4,32,0
2,0,0,0,0,0
2,0,0,0,1,0
17,16,0,0,7,0
8,0,0,0,1,0
13,0,1,0,0,0
2,0,0,0,0,0
11,0,0,0,6,0
2,0,0,0,0,0
1,0,0,0,0,0
11,2,0,1,0,0
9,2,0,0,3,0
7,20,0,0,1,0
2,0,0,0,0,0
2,0,0,0,0,0
7,11,1,0,1,0
4,0,0,0,0,0
1,0,0,0,0,0
12,2,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,6,0
6,0,0,1,0,0
6,0,0,0,2,0
24,0,0,0,2,0
35,0,0,0,0,0
2,2,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,1
19,1,8,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
14,1,0,0,0,0
3,0,0,0,1,0
4,0,0,0,1,0
8,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
6,1,1,0,0,0
35,0,0,0,13,0
2,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
15,0,0,0,0,0
3,0,0,0,0,0
6,0,0,0,0,0
12,1,0,0,0,0
7,0,4,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,1,0,1,0
20,3,0,0,10,0
1,0,0,0,0,0
19,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,2,0,0,4,0
4,0,0,0,0,0
5,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
30,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
4,1,0,0,0,0
16,0,0,0,1,0
1,0,0,0,0,0
5,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
23,0,0,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
5,0,0,0,0,0
2,1,1,0,12,0
3,0,0,0,0,0
16,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
16,0,0,0,0,0
1,0,0,0,0,0
7,0,0,0,0,0
4,0,0,0,1,0
3,0,0,0,0,0
10,0,0,0,0,0
1,0,0,0,0,0
