Art,Collectible,Games,Metaverse,Other,Utility
0,0,4,2,0,0
0,0,0,1,0,0
0,0,0,6,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,2,5,0
0,0,0,6,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,3,0,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,1,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
1,0,2,9,2,0
0,0,0,2,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,2,0,0
0,0,28,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
1,0,0,1,0,0
0,0,0,7,2,0
0,0,0,1,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,3,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,4,0,0
0,0,0,2,0,0
0,0,0,5,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
281,0,0,0,0,0
0,0,0,0,0,1
2,0,21,0,0,0
5,0,0,41,0,0
51,0,0,0,2,0
12,0,477,0,1,0
50,0,0,0,0,0
0,7924,0,0,0,0
5,0,0,0,14,0
0,0,9,0,0,0
0,75,0,0,0,0
0,0,0,0,1,0
0,0,137,0,0,0
0,0,0,1,0,0
0,31,0,0,0,0
0,0,0,7,0,0
60,0,0,0,0,0
22,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
0,270,0,0,0,0
0,196,0,0,0,0
9,0,0,0,0,0
1,0,0,0,0,0
0,0,99,6,0,0
1,0,0,0,0,0
0,0,24,0,0,0
11,0,0,0,0,0
0,0,0,0,2,0
0,0,3,0,0,0
0,0,69,0,0,0
0,0,380,0,0,0
4,0,0,0,0,0
37,0,0,0,0,0
2,0,0,0,0,0
23,0,8,10,26,30
0,19,0,0,0,0
1,0,91,0,0,0
0,0,87,0,0,0
7,0,345,0,0,0
7,12,0,0,0,0
39,0,0,0,5,0
3,0,0,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
77,0,1,0,0,0
16,0,0,0,1,0
3,0,0,0,0,0
4,0,0,0,0,0
0,27,0,0,0,0
648,157,238,0,15,5
6,0,0,0,0,0
0,0,42,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
4,0,0,0,0,0
3,0,6,0,0,0
0,0,27,0,0,0
2,0,0,0,0,0
0,92,0,0,0,0
0,0,5,0,1,0
0,0,2,0,0,0
0,0,1,0,0,0
974,0,0,0,0,0
0,69,0,0,0,0
34,0,0,0,0,0
32,0,0,0,0,0
289,0,0,0,0,0
0,0,9,0,0,0
0,0,17,0,0,0
0,0,20,0,0,0
0,0,42,0,0,0
36,0,0,0,0,0
0,0,2,0,0,0
4,0,47,0,0,0
0,50,0,0,0,0
7,0,0,1,22,0
1,0,0,0,0,0
38,0,0,0,2,0
2,0,0,0,0,0
0,115,0,0,0,0
0,0,198,0,0,0
7,0,0,0,0,0
0,0,4,0,0,0
0,0,5,0,0,0
3,0,0,5,4,0
6,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,1,0
1,2,5,1,7,0
11,0,0,0,0,0
0,0,0,1,0,0
0,0,54,0,0,0
0,0,32,0,0,0
0,0,20,0,0,0
25,0,0,0,23,0
26,2,0,0,28,0
0,0,409,0,0,0
35,0,0,0,6,0
2,0,0,0,0,0
0,0,357,0,0,0
0,0,231,0,0,0
64,1,3,4,4,2
0,0,75,0,0,0
0,0,90,0,0,0
92,0,0,0,0,0
32,0,4,0,2,0
0,0,31,0,0,0
36,0,0,0,0,0
270,0,0,0,0,0
8,0,0,0,0,0
1,0,0,0,0,0
46,1,0,0,2,0
0,4,0,0,0,0
0,58,0,0,0,0
0,0,62,0,0,0
0,0,24,0,0,0
0,0,11,0,0,0
43,0,0,0,0,0
10,0,0,0,0,0
0,0,2,4,0,0
4,0,39,0,0,0
7,0,0,8,1,0
41,0,0,0,0,0
0,0,0,1,0,0
3,0,351,0,0,0
0,0,1,0,0,0
16,0,0,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
0,95,0,0,0,0
1,0,13,1,0,0
2,0,0,0,0,0
124,1,3,0,3,0
16,1,0,10,5,5
12,0,29,0,0,0
16,0,0,0,0,0
10,0,9,0,0,0
0,0,59,0,0,0
0,0,6,0,0,0
9,1,0,2,2,0
2,0,0,0,0,0
0,0,219,0,0,0
0,0,7,0,0,0
0,0,49,0,0,0
0,0,44,0,0,0
0,0,0,0,70,0
3,0,1,0,0,0
0,0,14,0,0,0
2,2,0,0,8,0
39,10,15,3,9,0
0,0,1,0,0,0
0,0,245,0,0,0
2,0,0,0,0,0
36,0,0,0,0,0
5,0,122,0,0,0
19,0,0,0,1,0
1,0,3,0,0,0
0,0,4,0,0,0
2,0,0,0,0,0
35,0,0,0,4,0
2,0,0,0,0,0
0,14,0,0,0,0
0,2,0,0,0,0
0,30,0,0,0,0
0,0,63,0,0,0
69,2,5,2,6,0
31,0,0,0,4,0
6,0,0,0,0,0
50,0,0,0,2,0
7,0,0,0,0,0
0,0,0,1,0,0
2,0,0,0,0,0
0,86,0,0,0,0
1,0,0,0,0,0
153,4,2,0,40,5
0,0,0,1,0,0
1,0,0,0,0,0
0,0,14,0,0,0
9,0,1,0,3,0
4,0,0,0,0,0
10,0,0,0,0,0
2,0,0,0,0,0
17,0,0,0,4,0
2,0,0,0,0,0
0,17,0,0,0,0
0,0,103,0,0,0
5,0,0,0,0,0
0,12,0,0,0,0
0,70,0,0,0,0
3,0,0,0,0,0
14,0,0,0,0,0
3,0,0,0,0,0
6,0,0,0,0,0
145,0,4,0,2,0
2,0,0,0,0,0
0,51,0,0,0,0
513,0,0,0,0,0
1,0,64,0,0,0
0,0,0,3,1,0
3,0,0,0,0,0
0,124,0,0,0,0
30,0,0,0,0,0
0,0,196,0,0,0
69,0,0,0,14,0
8,0,0,0,0,0
2,0,0,0,0,0
0,0,11,0,0,0
3,0,0,0,0,0
1,0,0,0,1,0
2,0,0,0,0,0
27,0,0,0,0,0
37,0,3,0,1,0
0,14,0,0,0,0
12,0,0,0,2,0
104,0,5,0,15,1
0,0,1,0,0,0
7,0,3,0,0,0
0,147,0,0,0,0
0,0,115,0,0,0
2,0,93,0,0,0
0,0,7,0,0,0
0,0,16,0,0,0
1,0,15,0,1,0
0,0,11,0,0,0
0,0,0,0,0,21
9,0,0,0,0,0
3,0,0,0,0,0
0,0,17,0,0,0
2,0,0,0,0,0
0,0,4,0,0,0
5,0,5,0,0,0
62,0,0,0,1,0
48,0,2,0,0,0
2,0,0,0,0,0
38,18,5,5,16,0
0,0,106,0,0,0
2,0,0,0,0,0
104,1,0,0,2,0
