Art,Collectible,Games,Metaverse,Other,Utility
0,0,12,0,0,0
0,0,34,0,0,0
0,0,309,0,0,0
0,0,11,0,0,0
0,0,36,0,0,0
0,0,44,0,0,0
0,0,131,0,0,0
0,0,158,0,0,0
2,0,250,0,0,0
0,0,102,0,0,0
0,0,3629,0,0,0
0,0,5,0,0,0
0,0,101,0,0,0
0,0,723,0,0,0
0,0,107,0,0,0
0,0,4040,0,0,0
0,0,30,0,0,0
0,0,30,0,0,0
0,0,221,0,0,0
0,0,806,0,0,0
0,0,206,0,0,0
0,0,113,0,0,0
0,0,28,0,0,0
0,0,18,0,0,0
0,0,64,0,0,0
0,0,7,0,0,0
0,0,17,0,0,0
0,0,6331,0,0,0
0,0,22,0,0,0
0,0,74,0,0,0
0,0,91,0,0,0
0,0,124,0,0,0
0,0,431,0,0,0
0,0,3,0,0,0
0,0,256,0,0,0
6,1,203,1,0,0
0,0,19,0,0,0
0,0,4,0,0,0
0,0,5,0,0,0
0,0,12,0,0,0
0,0,15,0,0,0
0,0,40,0,0,0
0,0,266,0,0,0
0,0,58,0,0,0
0,0,22,0,0,0
0,0,6,0,0,0
0,0,22,0,0,0
0,0,14,0,0,0
0,0,49,0,0,0
0,0,71,0,0,0
0,0,102,0,0,0
0,0,42,0,0,0
0,0,8,3,4,0
0,0,52,0,0,0
0,0,5,0,0,0
0,0,40,0,0,0
0,0,74,0,0,0
0,0,32,0,0,0
0,0,98,0,0,0
0,0,7,0,0,0
0,0,36,0,0,0
0,0,36,0,0,0
0,0,32,0,0,0
0,0,7,0,0,0
0,0,88,0,0,0
0,0,35,0,0,0
0,0,60,0,0,0
0,0,2,0,0,0
9,0,121,37,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,397,0,0,0
0,0,12,0,0,0
0,0,64,0,0,0
0,0,784,0,0,0
0,0,19,0,0,0
0,0,2,0,0,0
0,0,23,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,8,0,0,0
0,0,17,0,0,0
0,0,19,0,0,0
0,0,62,0,0,0
