Art,Collectible,Games,Metaverse,Other,Utility
0,0,13920,0,0,0
0,0,318,0,0,0
0,0,70,0,0,0
0,0,2526,0,0,0
0,0,2482,0,0,0
2,0,369,0,4,0
0,0,2297,0,0,0
0,0,21,0,0,0
1,0,11069,0,1,0
0,0,64,0,0,0
0,0,1726,0,0,0
0,0,11495,3,0,0
0,0,445,0,0,0
0,0,6,0,0,0
0,0,1080,0,0,0
0,0,1398,0,0,0
0,0,89,0,0,0
0,0,38,0,0,0
0,0,34,0,0,0
0,0,2683,0,0,0
0,0,80,0,1,0
0,0,77,0,0,0
0,0,835,0,0,0
0,0,94,0,0,0
0,0,41,0,0,0
0,0,311,0,0,0
0,0,1124,0,0,0
0,0,84,0,0,0
0,0,714,0,0,0
0,0,9630,0,0,0
0,0,34,0,0,0
0,0,184,0,0,0
0,0,7,0,0,0
0,0,838,0,0,0
0,0,247,0,0,0
0,0,88,0,0,0
0,0,118,0,0,0
0,0,815,0,0,0
0,0,210,0,0,0
0,0,9,0,1,0
0,0,238,0,0,0
0,0,4630,0,0,0
0,0,89,0,0,0
0,0,123,0,0,0
0,0,522,0,0,0
0,0,81,0,0,0
0,0,512,0,0,0
0,0,238,0,0,0
0,0,340,0,0,0
0,0,6,0,0,0
0,0,17,0,0,0
0,0,39,0,1,0
0,0,1477,0,44,0
0,0,662,0,0,0
0,0,293,0,0,0
0,0,419,0,0,0
0,0,67,0,0,0
0,0,95,0,0,0
0,0,362,0,0,0
0,0,17,0,0,0
0,0,17,0,0,0
0,0,70,0,0,0
0,0,64,0,0,0
0,0,24,0,0,0
0,0,2,0,0,0
0,0,97,0,0,0
2,0,81,0,0,0
0,0,14,0,0,0
0,0,1030,0,0,0
0,0,20,0,0,0
0,0,814,0,0,0
0,0,5,0,0,0
0,0,1366,0,0,0
0,0,61,0,0,0
0,0,580,0,0,0
1,0,1503,0,0,0
0,0,54,0,0,0
0,0,187,0,0,0
0,0,1983,0,0,0
0,0,14,0,0,0
0,0,996,0,0,0
0,0,14,0,0,0
0,0,411,0,0,0
0,0,192,0,0,0
0,0,1900,0,0,0
0,0,46,0,0,0
0,0,164,0,0,0
0,0,2,0,0,0
0,0,273,0,0,0
0,0,40,0,0,0
0,0,6,0,0,0
0,0,4,0,0,0
0,0,74,0,0,0
0,0,14,0,0,0
0,0,5,0,0,0
0,0,804,0,0,0
0,0,16,0,0,0
0,0,80,0,0,0
0,0,129,0,0,0
0,0,60,0,0,0
4,1,262,27,0,0
0,0,35,0,0,0
0,0,2,0,0,0
0,0,193,0,0,0
0,0,8,0,0,0
0,0,247,0,0,0
0,0,558,0,0,0
0,0,60,0,0,0
0,0,555,0,0,0
0,0,346,0,0,0
0,0,129,0,0,0
0,0,13957,0,0,0
0,0,14,0,0,0
0,0,128,0,0,0
0,0,100,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,16,0,0,0
0,0,121,0,0,0
0,0,389,0,0,0
0,0,29,0,0,0
0,0,46,0,0,0
0,0,234,0,0,0
0,0,567,0,0,0
0,0,127,0,0,0
0,0,30,0,0,0
0,0,1159,0,0,0
0,0,59,0,0,0
0,0,294,0,0,0
0,0,49,0,0,0
0,0,11,0,0,0
0,0,50,0,0,0
0,0,44,0,0,0
0,0,157,0,0,0
0,0,176,0,0,0
0,0,153,0,0,0
0,0,198,0,0,0
0,0,4844,0,0,0
0,0,12,0,0,0
0,0,250,0,0,0
0,0,12,0,0,0
0,0,50,0,0,0
0,0,2075,0,0,0
0,0,230,0,0,0
0,0,348,0,0,0
0,0,15,0,0,0
0,0,125,0,0,0
0,1,79,0,0,0
0,0,183,0,0,0
25,0,1096,0,0,0
0,0,30,0,0,0
0,0,37,0,0,0
0,0,8,0,0,0
0,0,272,0,0,0
0,0,117,0,0,0
1,1,6,1,0,0
0,0,511,0,0,0
2,2,197,0,19,0
0,0,4,0,0,0
0,0,15,0,0,0
0,0,957,0,0,0
0,0,20,0,0,0
0,0,10,0,0,0
0,0,22,0,0,0
0,0,28,0,0,0
0,0,127,0,0,0
0,0,251,0,0,0
0,0,86,0,0,0
0,0,31,0,0,0
0,0,6,0,0,0
0,0,76,0,0,0
0,0,15,0,0,0
0,0,12,0,0,0
0,0,73,0,0,0
0,0,120,0,0,0
0,0,346,0,0,0
0,0,683,2,0,0
0,3,8,0,3,0
0,0,56,0,0,0
0,0,102,0,0,0
1,0,91,0,0,0
0,0,58,2,0,0
0,0,174,0,0,0
0,0,58,0,0,0
0,0,82,0,0,0
0,0,16,0,0,0
0,0,45,0,0,0
0,0,11,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,10,0,0,0
0,2,75,0,12,0
0,0,96,0,0,0
0,0,47,0,0,0
0,0,345,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,1403,0,0,0
0,0,16,0,0,0
0,0,269,0,0,0
0,0,36,0,0,0
0,0,10,0,0,0
0,0,13,0,0,0
2,2,76,0,6,0
0,0,43,0,0,0
0,0,72,0,0,0
0,0,50,0,0,0
0,0,11,0,0,0
0,0,29,0,0,0
0,0,48,0,0,0
0,0,5,0,0,0
0,0,105,0,0,0
0,0,6,0,0,0
17,14,15,0,0,0
0,0,79,0,0,0
0,0,18,0,0,0
0,0,235,0,0,0
0,0,54,0,0,0
0,0,58,0,0,0
0,0,108,0,0,0
0,0,31,0,0,0
0,0,332,0,0,0
0,0,365,0,0,0
0,0,5,0,0,0
0,0,68,0,0,0
0,0,5,0,0,0
0,0,141,0,0,0
0,1,97,0,1,1
0,0,95,0,0,0
0,0,2,0,0,0
2,0,19,0,0,1
0,0,1128,0,0,0
0,0,9,0,0,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,30,0,0,0
0,0,41,0,0,0
0,3,16,0,0,0
0,0,7,0,0,0
0,0,27,0,0,0
0,0,112,0,0,0
0,1,322,0,0,0
0,14,42,0,0,0
0,0,8,0,0,0
0,0,920,0,0,0
0,0,34,0,0,0
0,0,4,0,0,0
0,0,26,0,0,0
0,0,56,0,0,0
0,0,22,0,0,0
0,0,97,0,0,0
0,0,28,0,0,0
0,0,3460,0,0,0
0,0,22,0,1,0
0,0,22,0,0,0
0,0,14,0,0,0
0,0,214,0,0,0
0,0,63,0,0,0
0,0,4,0,0,0
0,0,61,0,0,0
0,0,30,0,0,0
0,0,79,0,0,0
0,0,42,0,0,0
0,0,9,4,0,0
0,0,295,0,0,0
0,0,108,0,0,0
0,0,603,0,0,0
0,0,27,8,0,0
1,0,272,0,20,0
0,0,449,0,0,0
0,0,10,0,0,0
0,0,398,0,0,0
0,0,5,0,0,0
0,0,6,0,0,0
0,0,18,0,0,0
0,0,9,0,0,0
0,0,296,0,0,0
0,0,42,0,0,0
0,0,28,0,0,0
0,0,16,0,0,0
0,0,48,0,0,0
0,0,43,0,0,0
0,0,244,0,0,0
0,0,69,0,0,0
0,0,24,0,0,0
0,0,30,0,0,0
0,0,25,0,0,0
0,0,1042,0,0,0
0,0,39,1,0,0
0,0,2,0,0,0
6,0,42,0,0,0
0,0,17,0,0,0
0,0,135,0,0,0
0,0,28,0,0,0
0,3,16,0,3,0
0,0,49,0,0,0
0,0,18,0,0,0
0,0,74,0,0,0
0,0,57,0,0,0
0,0,62,0,0,0
0,0,62,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,264,0,0,0
0,0,370,0,0,0
0,0,8,0,0,0
0,0,11,0,0,0
0,0,18,0,0,0
0,0,6,0,0,0
0,0,8,0,0,0
2,0,4,0,0,0
0,0,76,0,0,0
0,0,61,0,0,0
0,0,6,0,0,0
0,0,8,0,0,0
0,0,44,0,0,0
1,0,2,0,0,0
0,0,3,0,0,0
0,0,1601,0,0,0
0,0,2,0,0,0
0,0,166,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,30,0,0,0
0,0,17,0,0,0
0,0,296,0,0,0
0,0,9,0,0,0
0,0,80,0,0,0
0,0,8,0,0,0
0,0,16,0,0,0
0,0,42,0,0,0
0,0,130,0,0,0
0,0,145,0,0,0
0,0,4,0,0,0
0,0,14,0,0,0
0,0,51,0,0,0
0,0,62,0,0,0
0,0,61,0,0,0
0,0,18,0,0,0
0,0,7,0,0,0
0,0,63,0,0,0
0,0,6,0,0,0
0,0,20,0,0,0
0,0,22,0,3,0
0,0,2,0,0,0
0,0,81,0,0,0
0,0,2,0,0,0
69,11,24,25,0,0
0,0,8,0,0,0
0,0,163,0,0,0
0,0,13,0,0,0
0,0,211,0,0,0
0,0,459,0,0,0
0,0,14,0,0,0
0,0,4,0,0,0
0,0,209,0,0,0
0,0,70,0,0,0
0,0,66,0,0,0
0,0,1679,0,0,0
0,0,5,0,0,0
0,0,112,0,0,0
0,0,4,0,0,0
0,0,16,0,0,0
0,0,61,0,0,0
0,0,41,0,0,0
0,0,74,0,0,0
0,0,169,0,0,0
0,0,445,0,0,0
0,0,30,0,0,0
0,0,8,0,0,0
0,0,6,0,0,0
0,0,15,0,0,0
0,0,18,0,0,0
0,0,29,0,0,0
0,0,32,0,0,0
0,0,223,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,65,0,1,0
3,0,192,0,0,0
0,0,270,0,0,0
3,0,13,0,1,0
0,0,8,0,0,0
0,0,7,0,0,0
0,0,23,0,0,0
0,0,2,0,0,0
0,0,15,0,0,0
0,0,4,0,0,0
0,0,48,0,0,0
0,0,30,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,67,0,0,0
0,0,4,0,0,0
0,2,113,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,11,0,0,0
0,0,322,0,0,0
0,0,279,0,0,0
0,0,8,0,0,0
0,0,7,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,3,0,0,0
0,0,372,0,0,0
0,0,161,0,0,0
0,0,8,0,0,0
0,0,58,0,0,0
0,0,57,0,0,0
0,0,32,0,0,0
0,0,55,0,0,0
0,0,64,0,0,0
0,0,32,0,0,0
0,0,48,0,0,0
0,0,16,0,0,0
0,0,18,0,0,0
0,0,6,0,0,0
0,0,535,0,0,0
0,0,8,0,0,0
9,17,3,0,0,0
0,0,36,0,0,0
0,0,42,0,0,0
0,0,3,0,0,0
0,0,9,0,0,0
2,0,416,0,0,0
0,0,165,0,0,0
0,0,39,0,0,0
0,0,4,0,0,0
0,0,49,0,0,0
0,0,4484,0,0,0
0,0,20,0,0,0
0,0,590,0,0,0
0,0,65,0,0,0
0,0,429,0,0,0
0,0,12,0,0,0
0,0,108,0,0,0
0,0,2,0,0,0
0,0,22,0,0,0
0,0,34,0,0,0
0,0,16,0,0,0
0,0,23,0,0,0
0,0,2611,0,0,0
0,0,319,4,0,0
0,0,788,0,0,0
0,0,44,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,18,0,0,0
0,0,28,0,0,0
0,0,296,0,1,0
0,0,5,0,0,0
0,0,10,0,0,0
0,0,245,8,0,0
0,0,13,0,0,0
0,0,12,0,0,0
0,0,80,0,0,0
0,0,32,0,0,0
0,0,133,0,0,0
0,0,2,0,0,0
0,3,154,0,0,0
0,0,17,0,0,0
0,0,12,1,0,0
0,0,8,0,0,0
0,0,24,0,0,0
0,0,22,0,0,0
0,0,13,0,0,0
0,0,18,0,0,0
0,0,8,0,0,0
0,0,13,0,0,0
0,0,58,0,16,1
0,0,460,1,0,0
0,0,14,0,0,0
0,0,25,0,0,0
0,0,444,0,0,0
0,0,14,0,0,0
0,0,36,0,0,0
0,0,5,0,0,0
0,0,42,0,0,0
0,0,1483,0,0,0
0,0,477,0,0,0
0,0,14,0,0,0
0,0,232,1,0,0
0,0,8,0,0,0
0,0,44,0,0,0
0,0,65,0,0,0
0,0,15,0,0,0
0,0,16,0,0,0
0,0,6,0,0,0
0,0,55,0,0,0
0,0,60,0,0,0
0,0,9,0,0,0
0,0,2,0,0,0
0,0,27,0,0,0
0,0,2,0,0,0
0,0,77,0,0,0
0,0,29,0,0,0
0,0,341,0,0,0
0,0,16,0,0,0
0,0,28,0,0,0
4,32,21,1,2,0
0,0,10,0,0,0
0,0,23,0,0,0
0,0,12,0,0,0
0,0,10,0,0,0
0,0,30,0,0,0
2,0,17,0,0,0
0,0,22,0,0,0
0,0,26,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,246,0,0,0
0,0,66,0,0,0
0,0,7,0,0,0
0,0,43,0,0,0
0,0,10,0,0,0
0,0,354,0,0,0
0,0,96,6,0,0
0,0,12,0,0,0
0,0,5,0,0,0
0,0,127,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,51,0,0,0
0,0,1491,0,0,0
0,0,316,0,0,0
0,0,64,0,0,0
0,0,4,0,0,0
0,0,4,0,0,0
0,0,1176,0,0,0
0,0,28,0,0,0
0,0,9,0,0,0
0,0,5,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,36,0,0,0
0,0,2,0,0,0
0,0,129,0,0,0
0,0,10,0,0,0
0,0,189,0,0,0
0,0,37,0,0,0
0,0,56,0,0,0
0,0,4,0,0,0
0,0,38,0,0,0
0,0,45,0,0,0
0,0,21,0,0,0
0,0,11,0,0,0
0,4,29,0,0,0
0,0,2660,0,0,0
0,0,190,0,0,0
0,0,38,0,0,0
0,0,140,0,0,0
0,0,15,0,0,0
0,0,8,0,0,0
0,0,2,0,0,0
0,0,6,0,0,0
0,0,24,0,0,0
0,0,29,0,0,0
0,0,8,0,1,0
0,0,13,0,0,0
0,0,2,0,0,0
0,0,20,0,0,0
0,0,512,0,0,0
0,0,16,0,0,0
0,0,175,0,0,0
0,0,19,0,0,0
0,0,4,0,0,0
2,0,9,0,0,0
0,0,52,0,0,0
0,0,139,0,0,0
0,0,7,0,0,0
0,0,33,0,0,0
0,0,137,0,0,0
0,0,6,0,0,0
0,0,127,0,0,0
0,0,2,0,0,0
0,0,51,0,0,0
0,0,6,0,0,0
0,0,12,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,6,0,0,0
0,0,24,0,0,0
0,0,12,0,0,0
0,0,111,0,0,0
0,0,2,0,0,0
0,0,22,0,0,0
0,0,51,0,0,0
0,0,6,0,0,0
0,0,8,0,0,0
0,0,28,0,0,0
0,0,43,0,0,0
0,0,23,0,0,0
0,0,8,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,86,0,0,0
0,3,4,0,0,0
0,0,191,0,0,0
0,0,3,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,183,0,0,0
0,0,2,0,0,0
0,0,10,0,0,0
0,0,4,0,0,0
0,0,84,0,0,0
0,0,2,0,0,0
0,0,20,0,0,0
0,0,16,0,0,0
0,0,3,0,0,0
0,0,12,0,0,0
0,0,6,0,0,0
0,0,61,0,0,0
0,0,16,0,0,0
0,0,260,0,0,0
0,4,231,0,0,0
1,0,22,16,0,0
0,0,212,0,0,0
0,0,13,0,0,0
0,0,14,0,0,0
0,0,3,0,0,0
0,0,31,0,0,0
0,0,4,0,0,0
0,0,4,0,0,0
3,7,64,1,35,0
0,0,12,0,0,0
0,0,4,0,0,0
0,0,7,0,0,0
0,0,24,0,0,0
0,0,21,0,0,0
12,2,76,21,3,0
0,0,24,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,10,0,0,0
0,0,7,0,0,0
0,0,12,0,0,0
1,0,24,6,0,0
0,0,8,0,0,0
0,0,10,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,112,0,0,0
0,0,54,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,12,0,0,0
0,0,430,69,1,0
0,0,14,0,0,0
0,0,11,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,3,0,0,0
0,0,595,0,0,0
0,0,13,0,0,0
0,0,90,0,0,0
0,0,7,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,4,0,0,0
0,0,6,0,0,0
0,0,45,2,0,0
0,0,8,0,0,0
0,0,6,0,0,0
0,0,85,0,0,0
2,0,21,0,1,0
0,0,105,0,0,0
0,0,12,0,0,0
0,0,24,0,0,0
1,2,4,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,23,0,0,0
0,0,80,0,0,0
0,0,7,0,0,0
0,0,10,0,0,0
0,0,2,0,0,0
0,0,18,0,0,0
0,0,32,0,0,0
0,0,2,0,0,0
2,0,4,0,0,0
0,0,3,0,0,0
0,0,22,0,0,0
0,0,4,0,0,0
0,0,5,0,0,0
0,0,11,0,0,0
0,0,4,0,0,0
0,0,26,0,0,0
0,0,10,0,0,0
0,0,2,0,0,0
17,0,22,0,0,0
0,0,10,0,0,0
0,0,4,0,0,0
0,0,18,0,0,0
0,0,18,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,4,0,0,0
0,0,22,0,0,0
0,0,95,0,0,0
0,0,3,0,0,0
0,0,40,0,0,0
0,0,2,0,0,0
0,0,35,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,22,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,18,0,0,0
0,1,19,0,0,0
0,0,5,0,0,0
0,0,6,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
103,0,0,0,0,0
1,0,0,0,0,0
17,0,0,0,1,0
4,0,0,0,0,0
106,0,0,0,0,0
8,0,0,0,0,0
25,0,12,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
28,0,4,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
75,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
185,1,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
6,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
241,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
73,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
170,0,0,0,0,0
23,0,0,0,1,0
1,0,0,0,0,0
25,0,0,0,0,0
1,0,0,0,0,0
48,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
55,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
8,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
40,0,0,0,0,0
126,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
89,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,4,8,0,7,0
1,0,0,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
30,0,3,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
10,0,0,0,0,0
53,0,0,0,0,0
129,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
11,0,0,0,0,0
66,0,0,0,0,0
125,0,0,0,0,0
29,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
52,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
118,0,0,0,1,0
22,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,0,0,0,0,0
11,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
20,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
65,1,10,0,0,0
12,0,0,0,0,0
42,0,0,0,0,0
3,0,0,0,0,0
6,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
35,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
11,0,0,0,0,0
1,0,0,0,0,0
14,0,0,0,0,0
41,0,0,0,0,0
3,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
11,0,0,0,0,0
1,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
52,0,0,0,0,0
78,0,0,0,0,0
29,0,1,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
44,0,0,0,0,0
4,0,0,0,0,0
3,0,0,0,0,0
80,0,0,0,0,0
8,0,0,0,0,0
1,0,0,0,0,0
25,0,0,0,0,0
28,0,0,0,0,0
4,0,0,0,0,0
174,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
