Art,Collectible,Games,Metaverse,Other,Utility
0,0,12,0,0,0
0,0,37,0,0,0
0,0,10,0,0,0
0,0,6,0,0,0
0,0,100,0,0,0
0,0,45,0,0,0
0,0,22,0,0,0
0,0,73,0,0,0
0,0,40,0,0,0
0,0,10,0,0,0
0,0,6,0,0,0
0,0,26,0,0,0
0,0,17,0,0,0
0,0,26,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,24,0,0,0
0,0,12,0,0,0
0,0,25,0,0,0
0,0,4,0,0,0
0,0,6,0,0,0
0,0,11,0,0,0
0,0,5,0,0,0
0,0,20,0,0,0
0,0,14,0,0,0
0,0,2,0,0,0
1,0,4,0,0,0
0,0,25,0,0,0
0,0,26,0,0,0
0,0,32,0,0,0
0,0,31,0,0,0
0,0,25,0,0,0
29,0,1,0,0,0
2,1,3,1,5,0
0,0,23,0,0,0
0,0,31,0,0,0
0,0,10,0,0,0
0,0,5,0,0,0
0,0,26,0,0,0
0,0,2,0,0,0
0,0,700,0,0,0
0,0,20,0,0,0
0,0,10,0,0,0
0,0,9,0,0,0
0,0,16,0,0,0
0,0,6,0,0,0
2,0,3,0,0,0
5,3,16,0,0,0
0,0,10,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,9,0,0,0
0,0,2,0,0,0
0,0,24,0,0,0
0,0,10,0,0,0
69,3,2,0,0,0
19,0,2,0,0,0
0,1,22,0,0,0
0,0,4,0,0,0
0,0,16,0,0,0
0,0,4,0,0,0
0,0,8,0,0,0
0,0,16,0,0,0
0,0,8,0,0,0
0,0,80,0,0,0
0,0,70,0,0,0
0,0,18,0,0,0
0,0,31,0,0,0
0,0,3,0,0,0
0,0,3,0,0,0
0,0,4,0,0,0
2,0,19,0,0,0
136,2,17,0,0,0
0,0,11,0,0,0
0,0,35,0,0,0
0,0,38,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,4,0,0,0
0,0,12,0,0,0
0,0,20,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,5,0,0,0
0,0,69,0,0,0
1,1,7,0,0,0
0,0,4,0,0,0
0,0,28,0,0,0
0,0,3,0,0,0
0,0,37,0,0,0
0,0,11,0,0,0
0,0,8,0,0,0
0,0,8,0,0,0
0,0,55,0,0,0
0,0,10,0,0,0
0,0,30,0,0,0
0,0,5,0,0,2
0,0,11,0,0,0
0,0,7,0,0,0
0,0,5,0,0,0
0,0,20,0,0,0
0,0,2,0,0,0
0,0,14,0,0,0
0,0,21,0,0,0
0,0,6,0,0,0
0,0,4,0,0,0
0,0,52,0,0,0
0,0,70,0,0,0
0,0,16,0,0,0
0,0,4,0,0,0
0,0,54,0,0,0
0,0,11,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,56,0,0,0
0,0,75,0,0,0
0,0,13,0,0,0
0,0,3,0,0,0
0,0,10,0,0,0
0,0,9,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,7,0,0,0
0,0,4,0,0,0
0,0,8,0,0,0
0,0,7,0,0,0
0,0,8,0,0,0
0,0,2,0,0,0
0,0,12,0,0,0
0,0,36,0,0,0
0,0,7,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,4,0,0,0
0,0,18,0,0,0
0,0,3,0,0,0
0,0,16,0,0,0
0,0,2,0,0,0
0,0,2,1,0,0
0,0,7,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
1,0,4,0,0,0
0,0,6,0,0,0
0,0,24,0,0,0
0,0,4,0,0,0
0,0,8,0,0,0
0,0,20,0,0,0
0,0,40,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,14,0,0,0
0,0,3,0,0,0
0,0,17,0,0,0
0,0,2,0,0,0
2,0,3,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,17,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
13,0,66,0,0,0
0,0,2,0,0,0
0,0,6,0,0,0
0,0,4,0,0,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,7,0,0,0
0,0,4,0,1,0
0,0,6,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
12,0,73,0,0,0
0,0,3,0,0,0
0,0,39,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,7,0,0,0
0,0,2,0,0,0
0,0,15,0,0,0
0,0,24,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,3,2,0,0
0,0,10,0,0,0
0,0,2,0,1,0
0,0,12,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,14,0,0,1
0,0,2,0,0,0
0,0,2,0,0,0
0,0,6,0,0,0
0,0,2,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
43,0,0,0,0,0
76,0,0,0,9,0
21,0,0,0,0,0
21,0,3,0,0,0
1,0,0,0,0,0
10,0,0,0,0,0
1,0,0,0,0,0
9,0,0,0,0,0
1,0,0,0,0,0
52,0,1,0,0,0
71,0,0,0,0,0
529,0,0,0,0,0
91,23,0,1,2,0
115,0,0,0,0,0
15,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
105,0,0,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
7,0,0,0,0,0
3,0,0,0,0,0
8,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
5,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
28,0,0,0,0,0
2,0,0,0,0,0
62,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
14,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
7,0,0,0,0,0
49,1,0,0,0,0
9,0,0,2,4,0
1,0,0,0,0,0
1,0,0,0,0,0
134,0,0,0,0,0
6,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
12,0,0,0,0,0
2,0,0,0,0,0
7,0,0,0,0,0
1,0,0,0,0,0
4,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
17,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
34,0,0,0,0,0
7,0,0,0,0,0
28,0,0,0,0,0
5,0,0,0,0,0
12,0,0,0,0,0
1,0,0,0,0,0
224,0,0,0,0,0
376,0,0,0,0,0
55,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
14,0,0,0,0,0
1,0,0,0,0,0
3,0,0,0,0,0
20,0,0,0,0,0
4,0,0,0,0,0
