Art,Collectible,Games,Metaverse,Other,Utility
0,0,52,0,0,0
0,0,8,0,15,0
0,0,1,0,0,0
14,0,0,4,1,0
6,0,0,0,0,0
14,2,0,6,1,0
0,0,0,0,0,17
2,0,0,0,0,0
0,0,5,0,0,0
0,0,0,0,1,0
0,0,19,0,0,0
1,0,0,0,0,0
12,20,0,0,0,0
0,0,26,0,0,0
0,0,60,0,0,0
12,1,0,1,4,0
26,5,15,0,12,54
0,0,18,0,0,0
0,124,0,0,0,0
0,0,5,0,0,0
0,5,0,2,15,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,88,0,0,0
0,0,0,0,1,27
0,0,133,1,0,0
10,0,2,0,0,0
0,0,75,0,1,0
0,0,12,0,0,0
2,0,0,0,9,5
35,3,0,0,6,0
14,0,0,3,0,0
1,0,0,0,0,0
6,10,6,11,0,0
0,0,0,1,0,0
2,0,0,5,0,0
0,0,7,0,0,0
0,0,93,0,0,0
0,0,72,0,0,0
0,0,353,0,0,0
0,0,15,0,0,0
0,0,7,0,0,0
0,0,37,0,0,0
0,0,24,0,0,0
0,0,29,0,0,0
119,4,0,11,47,11
12,0,0,0,0,0
10,0,0,16,0,0
0,0,4,0,1,0
11,0,0,1,0,0
0,0,28,0,0,0
0,0,98,0,0,0
0,0,0,7,0,16
17,0,0,0,0,0
9,0,2,0,0,0
0,0,0,0,5,0
0,0,16,0,0,0
0,0,1476,0,0,0
0,0,1,0,0,0
0,0,213,0,0,0
0,0,14,0,7,0
0,0,0,0,1,0
0,0,44,0,0,0
22,0,0,1,0,0
10,0,0,0,0,0
0,0,19,0,0,0
0,0,2,0,0,0
2,0,0,0,0,0
0,0,6,0,0,0
0,0,18,0,0,0
0,0,87,0,0,0
0,0,98,0,0,0
0,0,4,0,0,0
0,0,38,0,0,0
0,0,0,0,1,0
0,0,16,0,0,0
0,0,0,5,0,0
1,0,0,3,0,0
24,0,0,0,0,0
0,2,2,0,0,0
7,0,0,0,0,0
0,0,1,9,4,0
0,0,13,0,0,0
0,0,1,0,0,0
9,0,0,0,18,0
20,0,0,0,9,0
0,0,54,0,0,0
0,0,74,0,0,0
0,0,51,0,0,0
0,0,12,0,0,0
0,0,188,0,0,0
0,0,1,0,0,2
28,0,0,0,10,0
0,0,5,0,0,0
5,0,0,0,0,0
0,0,13,0,0,0
5,0,0,2,0,0
7,0,0,0,0,0
0,33,3906,0,0,0
0,2,2,0,3,0
0,0,38,0,0,0
0,0,14,0,0,0
0,0,2,0,0,0
0,0,0,4,0,0
0,0,1,0,0,0
18,9,0,0,0,0
43,47,82,0,0,0
0,0,2,0,0,0
24,0,1,0,0,0
0,0,4,0,0,0
10,0,0,0,0,0
8,0,0,0,0,0
0,0,1,0,0,0
0,0,23,0,0,0
0,0,35,0,0,0
0,0,2,0,0,0
0,0,41,0,0,0
0,0,413,0,0,0
0,0,95,0,0,0
0,0,10,0,0,0
0,0,416,0,0,0
0,0,23,0,0,0
0,0,3,0,0,0
0,0,6,0,0,0
35,0,0,0,0,0
0,0,16,0,0,0
27,0,0,0,0,0
0,0,100,0,0,0
0,0,101,0,0,0
0,0,20,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,4,0,0,0
1,0,0,11,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,18,0,0,0
0,0,13,0,0,0
0,0,1074,0,0,0
0,0,33,0,0,0
15,0,0,2,0,0
0,0,20,0,0,0
0,0,29,0,0,0
0,0,0,0,16,0
0,0,35,0,0,0
0,0,4,0,0,0
0,0,15,0,0,0
0,0,16,0,1,0
0,0,12,0,0,0
1,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,4,43
0,0,17,0,0,0
0,0,0,1,0,0
0,0,39,0,0,0
0,0,109,0,0,0
0,0,59,0,0,0
0,0,10,0,0,0
0,0,131,0,0,0
0,0,5,0,0,0
0,0,0,7,0,0
2,3,21,24,0,0
0,0,4,0,0,0
0,0,30,0,0,0
0,0,0,0,9,0
1,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,0,6,0,0,0
0,0,23,0,0,0
0,0,2,0,0,0
1,0,0,0,0,0
0,0,11,0,0,0
0,0,29,0,0,0
1,0,0,0,9,2
8,1,0,0,0,0
21,3,1,14,5,0
0,0,0,3,0,0
0,0,1,0,0,0
0,0,41,0,0,0
0,0,11,0,0,0
0,0,33,0,0,0
0,0,1,0,0,0
0,0,0,37,0,0
0,0,7,0,0,0
0,0,3,0,0,0
0,0,0,0,1,0
0,0,2,4,0,0
4,0,0,0,0,0
0,0,11,0,0,0
0,0,8,0,0,0
1,3,2,0,6,1
12,3,0,0,0,0
0,0,19,0,0,0
0,0,36,1,0,0
0,0,2,0,0,0
0,2,0,1,0,0
0,0,9,0,0,0
0,0,3,0,0,0
0,0,36,0,0,0
18,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,3,0,0,0,0
4,0,0,0,0,0
0,0,0,0,0,11
0,0,3,0,1,0
0,0,6,0,0,0
0,0,93,0,0,0
0,0,82,0,0,0
0,0,6,0,0,0
0,0,3,0,0,0
0,0,19,0,0,0
0,0,288,0,0,0
0,0,8,0,0,0
0,0,9,0,0,0
0,0,13,0,0,0
0,0,51,0,0,0
0,0,0,0,4,0
0,0,1,0,0,0
0,0,1,8,0,0
0,0,1,0,0,0
2,0,2,1,0,0
2,0,5,2,1,0
3,0,0,0,0,0
0,20,0,0,0,0
3,0,0,0,15,0
12,0,0,0,0,0
0,0,1,0,0,0
7,0,0,0,0,0
0,0,21,0,0,0
0,0,22,23,0,0
0,0,14,0,0,0
0,0,0,1,0,0
0,0,231,0,0,0
0,0,7,0,0,0
0,0,42,0,0,0
0,0,16,2,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,9,0,0,0
0,0,2,0,4,0
0,0,8,0,0,0
18,0,0,0,0,0
0,0,53,0,0,0
77,8,5,8,39,0
3,0,0,0,11,0
0,0,29,0,0,0
0,0,1,0,0,0
0,0,97,0,0,0
0,0,11,0,0,0
0,0,19,0,0,0
0,0,100,0,0,0
0,0,140,0,0,0
0,0,39,0,0,0
0,0,30,0,0,0
0,0,59,0,0,0
0,0,64,0,0,0
0,0,21,0,0,0
1,0,0,0,0,0
0,0,1,0,0,0
0,0,30,0,0,0
0,0,2,0,0,0
0,0,63,0,0,0
5,0,0,0,0,0
0,0,118,0,0,0
0,0,7,0,0,0
0,0,6,0,0,0
0,1,3,83,2,0
0,0,2,0,0,0
0,2,19,0,0,0
0,0,13,0,2,0
3,1,0,1,0,0
17,0,0,0,0,0
0,2,3,1,3,0
0,5,17,0,0,0
0,0,10,0,0,0
0,0,99,0,0,0
0,0,1192,0,0,0
0,0,24,0,0,0
12,0,0,0,0,0
0,0,12,0,0,0
3,0,0,0,0,0
8,0,0,0,0,0
0,0,27,0,0,0
0,0,87,0,1,0
0,0,0,0,2,0
37,0,0,0,0,0
0,0,9,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,2,0
0,0,9,0,0,0
0,0,33,0,0,0
0,0,47,0,0,0
0,0,0,0,0,18
0,0,1,1,0,0
0,0,19,0,0,0
0,2,1,0,0,0
0,0,5,0,0,0
0,0,18,0,0,0
0,0,10,0,0,0
0,0,7,0,0,0
46,0,0,3,3,0
0,0,36,0,0,0
5,0,0,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
4,0,58,0,1,0
0,0,10,0,0,0
0,0,10,0,0,0
0,0,34,0,0,0
4,0,0,0,0,0
4,0,0,0,0,0
0,0,13,0,0,0
0,0,0,0,1,0
0,0,12,0,0,0
3,0,0,0,0,0
1,0,0,0,0,0
62,0,0,0,0,0
0,0,20,0,0,0
0,1,1,0,0,0
7,0,0,0,0,0
0,0,3,0,0,0
0,0,21,0,0,0
0,0,33,0,0,0
31,0,0,5,5,0
0,0,3,0,0,0
0,0,34,0,0,0
0,0,7,0,0,0
3,0,0,0,0,0
0,0,1,0,0,0
0,0,40,0,0,0
0,0,3,0,0,0
1,0,0,0,0,0
9,0,0,0,0,0
0,0,127,0,0,0
56,0,0,0,1,0
0,0,4,0,0,0
0,0,28,0,0,0
1,0,0,0,0,0
0,0,6,0,0,0
1,0,0,0,0,0
0,0,4,0,0,0
0,0,41,0,0,0
0,0,19,0,2,0
0,0,4,0,0,0
13,0,0,0,0,0
0,0,0,5,0,0
6,0,0,1,0,0
1,0,0,0,0,0
1,0,0,0,0,0
13,0,0,1,0,1
0,0,0,5,0,0
0,0,24,0,0,0
0,0,29,0,0,0
0,0,0,16,0,0
4,0,0,0,0,0
0,0,0,4,0,0
0,0,27,0,0,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,24,0,0,0
0,0,23,0,0,0
8,0,0,0,0,0
0,0,7,0,0,0
0,0,17,0,0,0
9,0,0,0,0,0
0,0,12,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
13,0,0,0,34,0
18,1,0,0,0,0
6,1,0,1,1,0
13,0,0,0,4,0
0,0,0,0,0,19
27,13,0,33,7,1
0,0,1,0,0,0
0,0,41,4,2,0
3,0,0,0,0,0
4,0,0,0,0,0
0,0,3,0,0,0
3,1,0,0,1,5
0,0,1,0,0,0
0,0,15,0,0,0
0,0,8,0,0,0
0,0,0,0,5,0
0,0,5,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
8,0,0,0,0,0
0,0,4,0,0,0
0,0,11,0,0,0
0,0,9,0,0,0
0,0,19,0,0,0
5,0,0,1,2,0
0,0,2,0,0,0
5,0,0,0,24,0
0,0,5,0,0,0
0,0,18,0,0,0
0,0,7,0,0,0
0,0,28,0,0,0
0,0,13,0,0,0
0,0,0,1,0,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,13,0,0,0
0,4,0,0,0,0
0,0,2,0,0,0
0,0,3,0,5,0
0,0,2,0,0,0
0,0,36,0,0,0
0,0,10,0,1,1
0,0,22,0,0,0
0,0,16,0,0,0
0,11,23,0,1,0
0,0,2,0,0,0
0,0,42,0,1,0
0,0,1,0,0,0
0,0,4,0,0,0
0,28,0,0,0,0
0,0,2,0,0,0
0,0,19,0,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,751,0,0,0
0,0,13,0,0,0
1,1,8,0,0,0
0,0,22,0,0,0
0,0,61,0,0,0
0,0,210,0,0,0
0,0,22,0,0,0
0,0,3,0,0,0
0,0,14,0,0,0
0,0,35,0,0,0
0,0,14,0,0,0
0,0,5,0,0,0
0,0,9,0,0,0
0,0,1,0,0,0
0,0,0,0,2,0
0,0,6,0,0,0
0,0,83,0,0,0
0,0,0,57,0,0
0,0,18,0,0,0
0,0,17,0,0,0
0,0,4,2,0,0
6,0,0,0,1,1
